Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-36344,Influencer,Tier 2 City Customers,7,Instagram,71208,4081,2127,1113,237069,197.85,0.08,Tamil,10.28,Premium Shoppers,16-11-2024
TI-CMP-36345,Influencer,Premium Shoppers,22,"Instagram, Google, Facebook",69703,6616,2641,1060,661440,151.13,3.13,Tamil,14.8,Premium Shoppers,16-11-2024
TI-CMP-36346,SEO,Premium Shoppers,21,Google,70675,2919,1148,627,144837,103.11,1.24,English,6.64,Premium Shoppers,19-03-2025
TI-CMP-36347,Influencer,Premium Shoppers,9,"WhatsApp, Email, YouTube",42918,4320,1340,779,303031,83.77,3.64,Bengali,15,Tier 2 City Customers,19-04-2025
TI-CMP-36348,Influencer,Youth,26,"Facebook, YouTube, Google",34840,5054,1561,615,185730,252.7,0.2,Bengali,20.75,Premium Shoppers,17-08-2024
TI-CMP-36349,Paid Ads,College Students,10,"Google, WhatsApp, Email",72069,8522,2881,1284,477648,155.91,1.39,Hindi,17.6,Premium Shoppers,28-09-2024
TI-CMP-36350,SEO,Working Women,27,"Email, Facebook",95864,8997,5292,3735,1176525,16.41,18.2,English,18.8,Premium Shoppers,14-05-2025
TI-CMP-36351,Social Media,Youth,15,"Instagram, WhatsApp",17442,864,326,209,44308,1145.81,-0.81,Bengali,8.02,Premium Shoppers,28-07-2024
TI-CMP-36352,Influencer,Tier 2 City Customers,26,"Instagram, Facebook, WhatsApp",36594,4914,2108,1268,994112,70.39,10.14,Hindi,22.65,Youth,11-01-2025
TI-CMP-36353,Paid Ads,Tier 2 City Customers,15,"Email, Google, Facebook",27993,2739,1432,551,429780,334.97,1.33,Tamil,16.87,Tier 2 City Customers,31-05-2025
TI-CMP-36354,SEO,Working Women,25,"Google, WhatsApp",57909,1347,562,368,248768,619.77,0.09,English,3.93,College Students,08-12-2024
TI-CMP-36355,Social Media,Tier 2 City Customers,14,Instagram,55127,4561,1583,756,581364,374.02,1.06,English,12.52,Working Women,13-07-2024
TI-CMP-36356,Social Media,College Students,19,"Instagram, YouTube",84108,6132,2479,956,411080,179.97,1.39,Tamil,11.37,Tier 2 City Customers,20-10-2024
TI-CMP-36357,Social Media,College Students,11,"Instagram, Email, WhatsApp",79523,5788,2988,1181,710962,159.37,2.78,Bengali,12.52,Youth,09-08-2024
TI-CMP-36358,Influencer,College Students,20,WhatsApp,64893,7838,3630,1795,1077000,144.29,3.16,Tamil,20.44,Tier 2 City Customers,15-05-2025
TI-CMP-36359,Email,Tier 2 City Customers,10,Instagram,89239,13138,4282,1665,551115,173.74,0.91,Tamil,21.39,Working Women,22-12-2024
TI-CMP-36360,Paid Ads,Youth,29,Email,20432,779,217,70,51030,3514.33,-0.79,English,5.22,College Students,28-11-2024
TI-CMP-36361,Social Media,Youth,8,"WhatsApp, Email, Google",14169,1231,549,173,111066,495.01,0.3,Tamil,13.78,Youth,15-09-2024
TI-CMP-36362,Influencer,Youth,15,"YouTube, Facebook",35587,4367,1933,812,341040,145.37,1.89,Tamil,19.98,Tier 2 City Customers,19-10-2024
TI-CMP-36363,Paid Ads,College Students,5,YouTube,42035,3806,1382,1004,709828,256.34,1.76,Tamil,14.73,Premium Shoppers,02-07-2024
TI-CMP-36364,Paid Ads,Youth,29,"Email, WhatsApp, Facebook",95105,5192,2292,1518,1200738,175.81,3.5,Bengali,9.47,Premium Shoppers,23-03-2025
TI-CMP-36365,Social Media,Premium Shoppers,30,WhatsApp,68240,7608,4265,2462,534254,54.22,3,Hindi,21.01,Youth,26-01-2025
TI-CMP-36366,Social Media,College Students,22,"Google, WhatsApp, Facebook",15522,1665,353,254,60706,1178.48,-0.8,Tamil,14.64,College Students,20-03-2025
TI-CMP-36367,Paid Ads,College Students,10,"Email, Google",53691,5938,2014,998,706584,244.06,1.9,English,16.67,Premium Shoppers,16-09-2024
TI-CMP-36368,Email,Working Women,14,"Email, WhatsApp",28239,2987,675,294,80556,879.13,-0.69,Tamil,14.01,Tier 2 City Customers,27-10-2024
TI-CMP-36369,SEO,College Students,18,Email,43121,1753,398,263,179366,986.37,-0.31,Bengali,5.6,Tier 2 City Customers,29-03-2025
TI-CMP-36370,Social Media,College Students,30,Google,27480,1106,287,151,37901,513.57,-0.51,Tamil,5.62,Tier 2 City Customers,21-11-2024
TI-CMP-36371,Influencer,Tier 2 City Customers,24,Google,29548,3695,919,448,111552,604.53,-0.59,Tamil,17.13,Premium Shoppers,15-04-2025
TI-CMP-36372,SEO,Youth,27,"Google, Facebook, Instagram",11584,340,137,84,47460,774.04,-0.27,Bengali,4.84,Premium Shoppers,11-04-2025
TI-CMP-36373,Paid Ads,Youth,20,Email,19608,2198,893,477,114003,555.25,-0.57,Tamil,18.2,College Students,11-07-2024
TI-CMP-36374,SEO,Premium Shoppers,25,Instagram,12115,1789,835,473,304612,480.69,0.34,Hindi,25.56,College Students,01-04-2025
TI-CMP-36375,SEO,Premium Shoppers,14,"Facebook, YouTube",39363,4126,2159,1698,742026,118.5,2.69,Hindi,20.28,Tier 2 City Customers,23-01-2025
TI-CMP-36376,Paid Ads,College Students,11,"Google, Facebook, Instagram",32780,1014,568,439,117652,227.41,0.18,Bengali,6.17,College Students,12-07-2024
TI-CMP-36377,Paid Ads,Youth,19,Instagram,64356,2228,756,276,213348,746.53,0.04,Tamil,5.07,Working Women,09-09-2024
TI-CMP-36378,Social Media,College Students,21,"Google, Email, Facebook",22228,1922,716,390,129870,499.5,-0.33,Bengali,13.62,Premium Shoppers,09-12-2024
TI-CMP-36379,SEO,Youth,20,"WhatsApp, Instagram",46190,3954,2268,1159,315248,91.31,1.98,Hindi,15.98,Tier 2 City Customers,16-03-2025
TI-CMP-36380,Paid Ads,Tier 2 City Customers,30,WhatsApp,15125,366,116,68,26656,1893.78,-0.79,English,3.64,Tier 2 City Customers,28-12-2024
TI-CMP-36381,Paid Ads,College Students,27,"YouTube, Email, Instagram",34651,3243,840,656,357520,456.5,0.19,Hindi,13.68,Youth,25-10-2024
TI-CMP-36382,Social Media,Youth,17,"Google, WhatsApp",72719,8106,3425,2284,1167124,74.35,5.87,Hindi,19,Youth,01-02-2025
TI-CMP-36383,SEO,College Students,22,"Facebook, WhatsApp",60356,8528,4586,1530,719100,193.86,1.42,Hindi,24.26,Premium Shoppers,15-05-2025
TI-CMP-36384,Paid Ads,Youth,18,"YouTube, Facebook",92605,5984,1873,874,202768,335.15,-0.31,Hindi,9.43,Premium Shoppers,27-11-2024
TI-CMP-36385,Paid Ads,Premium Shoppers,26,"Facebook, WhatsApp, YouTube",58087,6046,2242,1447,827684,75.83,6.54,English,16.76,Tier 2 City Customers,06-03-2025
TI-CMP-36386,Influencer,College Students,19,"Instagram, YouTube",85440,7917,2856,2206,487526,113.09,0.95,Tamil,15.19,Premium Shoppers,04-02-2025
TI-CMP-36387,SEO,Premium Shoppers,20,"Instagram, Facebook, WhatsApp",37699,1235,480,266,170240,1072.26,-0.4,English,5.25,Tier 2 City Customers,13-12-2024
TI-CMP-36388,Influencer,Premium Shoppers,29,YouTube,11941,380,220,110,70290,1771.22,-0.64,English,5.95,College Students,20-05-2025
TI-CMP-36389,Influencer,Working Women,22,WhatsApp,47457,1203,501,352,72512,448.2,-0.54,English,4.33,Premium Shoppers,11-12-2024
TI-CMP-36390,Influencer,College Students,12,"Facebook, Google",10381,747,313,183,100467,944.42,-0.42,Tamil,11.97,Tier 2 City Customers,06-05-2025
TI-CMP-36391,Paid Ads,College Students,7,"Email, YouTube",47111,3714,1504,506,127006,181.58,0.38,Hindi,12.15,Youth,29-08-2024
TI-CMP-36392,SEO,Working Women,16,Instagram,94213,14095,6174,3622,1619034,35.85,11.47,Tamil,25.36,Working Women,07-04-2025
TI-CMP-36393,SEO,Youth,25,Email,60919,1847,455,305,186965,712.65,-0.14,Hindi,4.28,Youth,15-07-2024
TI-CMP-36394,Email,Tier 2 City Customers,16,"Google, YouTube",13583,607,362,165,71775,1227.7,-0.65,Hindi,8.35,College Students,19-08-2024
TI-CMP-36395,Paid Ads,Working Women,29,"Facebook, Email",34845,4678,1518,1155,709170,230.21,1.67,English,21.1,Working Women,26-10-2024
TI-CMP-36396,Paid Ads,Tier 2 City Customers,25,"YouTube, Email",82095,6837,3335,1559,1069474,50.57,12.57,Bengali,14.29,Premium Shoppers,24-03-2025
TI-CMP-36397,Social Media,Youth,12,"Email, YouTube, Facebook",51778,3165,783,540,262980,234.65,1.08,Tamil,8.67,Youth,13-12-2024
TI-CMP-36398,Influencer,Youth,12,"Facebook, Google",81358,8920,4905,2842,1659728,59.3,8.85,Bengali,20.49,Tier 2 City Customers,23-10-2024
TI-CMP-36399,Influencer,College Students,13,YouTube,92485,2589,1079,804,187332,70.4,2.31,English,4.84,College Students,26-02-2025
TI-CMP-36400,SEO,Youth,16,"Facebook, WhatsApp",14096,1588,758,323,221901,413.17,0.66,Hindi,18.93,College Students,15-12-2024
TI-CMP-36401,Social Media,Tier 2 City Customers,24,"Google, Instagram, YouTube",60140,1994,1111,468,296244,552.02,0.15,Bengali,5.94,College Students,02-04-2025
TI-CMP-36402,Email,Working Women,11,Instagram,92711,8735,4897,3615,1113420,59.93,4.14,Tamil,18.6,Working Women,26-11-2024
TI-CMP-36403,Social Media,Tier 2 City Customers,23,"Instagram, WhatsApp",63412,2565,1203,362,138284,816.06,-0.53,Bengali,6.51,Youth,14-07-2024
TI-CMP-36404,Email,Working Women,30,"Instagram, YouTube, Google",69716,8361,3296,1444,420204,93.52,2.11,Bengali,18.79,Premium Shoppers,25-11-2024
TI-CMP-36405,Email,Working Women,27,WhatsApp,52603,3392,1044,316,178224,662.56,-0.15,Tamil,9.03,Tier 2 City Customers,28-08-2024
TI-CMP-36406,Influencer,College Students,8,"Email, Google",71620,3703,803,576,249408,518.74,-0.17,Hindi,7.1,Working Women,07-09-2024
TI-CMP-36407,Influencer,Premium Shoppers,10,"Google, WhatsApp, Email",67134,3377,1360,605,390830,432.5,0.49,Bengali,7.96,Youth,15-10-2024
TI-CMP-36408,Social Media,Working Women,30,"WhatsApp, Instagram",95537,7373,4398,3202,1287204,84.74,3.74,English,15.67,College Students,22-07-2024
TI-CMP-36409,SEO,Working Women,11,"YouTube, Instagram, WhatsApp",32056,4743,2004,843,263859,254.09,0.23,Tamil,23.68,Youth,16-01-2025
TI-CMP-36410,Influencer,Tier 2 City Customers,16,Facebook,49516,1899,942,550,340450,214.3,1.89,English,6.85,Working Women,01-10-2024
TI-CMP-36411,Social Media,Premium Shoppers,17,Facebook,91951,3781,1896,780,415740,110.73,3.81,Tamil,7.02,College Students,12-08-2024
TI-CMP-36412,Paid Ads,Working Women,7,"Google, Instagram, YouTube",62115,7927,2143,1322,1043058,85.45,8.23,English,18.34,Youth,07-05-2025
TI-CMP-36413,Paid Ads,Premium Shoppers,17,Email,34103,1257,535,342,238374,739.02,-0.06,English,6.26,Tier 2 City Customers,04-02-2025
TI-CMP-36414,Influencer,Youth,26,"WhatsApp, Email, Google",17975,363,169,92,49496,557.18,-0.03,Tamil,3.47,Youth,12-09-2024
TI-CMP-36415,Paid Ads,Tier 2 City Customers,23,"WhatsApp, Email",82607,4429,1149,425,251175,567.7,0.04,Bengali,7.27,Youth,04-12-2024
TI-CMP-36416,SEO,Youth,14,"Email, Facebook, YouTube",29895,1493,547,193,95535,1285.86,-0.62,Bengali,7.47,College Students,17-08-2024
TI-CMP-36417,Social Media,College Students,22,Email,95198,10809,3838,1181,406264,160,1.15,English,16.63,Youth,31-12-2024
TI-CMP-36418,Paid Ads,Working Women,11,"Facebook, YouTube, WhatsApp",38649,3770,1231,938,248570,292.64,-0.09,English,15.37,Youth,21-01-2025
TI-CMP-36419,Paid Ads,Working Women,5,"Facebook, YouTube, Google",13951,1952,713,520,182000,242,0.45,English,22.83,College Students,04-05-2025
TI-CMP-36420,Email,College Students,6,"Email, Facebook, WhatsApp",56074,2625,1109,520,282880,244.29,1.23,Tamil,7.59,Premium Shoppers,15-07-2024
TI-CMP-36421,Influencer,Tier 2 City Customers,23,"Email, Instagram",62132,1883,590,203,142709,347.54,1.02,Bengali,4.31,Tier 2 City Customers,04-01-2025
TI-CMP-36422,Email,Premium Shoppers,23,Instagram,49482,4417,1622,1294,565478,190.29,1.3,English,14.82,Premium Shoppers,04-12-2024
TI-CMP-36423,Paid Ads,Working Women,28,"Instagram, YouTube",99070,13810,4509,3517,1290739,39.23,8.36,Hindi,22.04,Working Women,28-02-2025
TI-CMP-36424,Paid Ads,Tier 2 City Customers,15,"Instagram, Facebook",34624,4021,1349,804,459084,93.24,5.12,Tamil,17.83,Tier 2 City Customers,06-02-2025
TI-CMP-36425,SEO,College Students,28,"Email, Google",78030,10938,5548,2916,798984,68.43,3,Tamil,24.86,Premium Shoppers,10-11-2024
TI-CMP-36426,Social Media,Youth,26,"Instagram, YouTube",10270,743,191,67,32830,3197.82,-0.85,Tamil,9.75,Tier 2 City Customers,22-12-2024
TI-CMP-36427,Email,College Students,27,"Facebook, YouTube",31733,2534,863,384,130176,538.91,-0.37,Hindi,11.92,College Students,27-02-2025
TI-CMP-36428,SEO,Working Women,5,"Instagram, Email",94710,8836,2733,1025,610900,175.96,2.39,Bengali,13.3,Tier 2 City Customers,02-07-2024
TI-CMP-36429,Paid Ads,Working Women,21,"Instagram, Email, WhatsApp",53001,7471,3371,1702,568468,127.37,1.62,Tamil,23.67,Youth,03-05-2025
TI-CMP-36430,Paid Ads,Working Women,10,WhatsApp,53522,4587,1658,921,404319,82.48,4.32,Tamil,13.39,Tier 2 City Customers,11-11-2024
TI-CMP-36431,Social Media,Youth,15,"Instagram, Google, WhatsApp",58023,3246,798,458,221214,283.93,0.7,English,7.76,College Students,19-10-2024
TI-CMP-36432,Social Media,Tier 2 City Customers,21,Email,12206,1162,647,406,114086,155.47,0.81,English,18.15,Tier 2 City Customers,05-10-2024
TI-CMP-36433,Social Media,Tier 2 City Customers,7,"Email, Instagram",74129,6074,3244,1198,240798,169.23,0.19,Hindi,14.19,Working Women,21-03-2025
TI-CMP-36434,Email,Premium Shoppers,12,"Facebook, WhatsApp",40128,2833,585,299,112125,565.1,-0.34,Bengali,9.26,College Students,19-11-2024
TI-CMP-36435,Influencer,College Students,29,Instagram,26655,2428,738,275,142725,770.89,-0.33,English,12.91,Youth,01-03-2025
TI-CMP-36436,Email,College Students,8,"Instagram, Email",28096,3069,780,380,210140,334.29,0.65,Tamil,15.05,Premium Shoppers,04-06-2025
TI-CMP-36437,SEO,Working Women,7,"Email, YouTube",11530,1040,468,344,84280,301.19,-0.19,Hindi,16.06,Working Women,22-08-2024
TI-CMP-36438,Social Media,Premium Shoppers,24,Facebook,84244,6757,1682,1274,628082,167.64,1.94,Bengali,11.53,Working Women,12-08-2024
TI-CMP-36439,Social Media,Youth,9,"Google, Email",66884,5385,3190,1216,791616,194.3,2.35,Tamil,14.64,College Students,07-03-2025
TI-CMP-36440,SEO,Premium Shoppers,18,"Instagram, WhatsApp",35074,1747,633,329,144102,396.22,0.11,Hindi,7.72,Working Women,02-10-2024
TI-CMP-36441,Social Media,Tier 2 City Customers,30,"Email, WhatsApp",76172,4535,1969,702,541242,269.51,1.86,Hindi,9.46,Working Women,05-02-2025
TI-CMP-36442,Social Media,Tier 2 City Customers,26,"Email, WhatsApp, YouTube",85007,9351,5321,2161,1586174,33.27,21.06,Tamil,19.8,Tier 2 City Customers,07-08-2024
TI-CMP-36443,Social Media,College Students,13,"YouTube, Google, Facebook",39346,3465,1551,916,418612,66.1,5.91,Tamil,15.08,Working Women,21-02-2025
TI-CMP-36444,Email,Youth,28,"Google, YouTube",89087,8123,4119,1308,634380,76.85,5.31,Hindi,15.21,Working Women,22-08-2024
TI-CMP-36445,SEO,Tier 2 City Customers,5,"Instagram, Google, YouTube",23652,2578,1026,735,176400,206.47,0.16,English,18.35,Youth,17-05-2025
TI-CMP-36446,Social Media,Tier 2 City Customers,7,"Email, WhatsApp",75265,9001,1898,940,689960,311.4,1.36,Hindi,15.73,College Students,07-01-2025
TI-CMP-36447,Email,Working Women,9,Instagram,87772,2533,1462,1018,216834,54.43,2.91,English,5.71,Working Women,28-03-2025
TI-CMP-36448,Influencer,Youth,22,Google,88427,4002,2110,1008,739872,63.76,10.51,Hindi,8.05,College Students,20-10-2024
TI-CMP-36449,Influencer,Premium Shoppers,21,"Email, Instagram, Google",69431,4283,2295,997,555329,65,7.57,Hindi,10.91,College Students,29-09-2024
TI-CMP-36450,Email,Tier 2 City Customers,11,"YouTube, Facebook, Google",57813,5193,1558,990,508860,244.62,1.1,Bengali,13.39,Tier 2 City Customers,18-04-2025
TI-CMP-36451,Email,Youth,30,"YouTube, Email",79288,6932,1821,845,436865,202.5,1.55,English,12.11,Premium Shoppers,31-10-2024
TI-CMP-36452,Paid Ads,College Students,19,"Instagram, WhatsApp, YouTube",21153,1320,722,302,100868,809.11,-0.59,Tamil,11.08,College Students,05-04-2025
TI-CMP-36453,Paid Ads,Tier 2 City Customers,9,"Google, Facebook, WhatsApp",56589,5465,2194,789,168057,83.3,1.56,Hindi,14.93,College Students,03-12-2024
TI-CMP-36454,Influencer,Working Women,28,"Facebook, YouTube, Instagram",81360,6633,2423,801,334818,323.49,0.29,English,12.12,Working Women,29-05-2025
TI-CMP-36455,Social Media,College Students,24,"Google, YouTube",11059,845,371,185,45880,1618.46,-0.85,Hindi,12.67,College Students,13-12-2024
TI-CMP-36456,Influencer,Premium Shoppers,5,Instagram,70666,7251,2832,1365,561015,168.86,1.43,Hindi,16.2,Youth,20-04-2025
TI-CMP-36457,Influencer,College Students,30,Email,49835,5395,1363,432,203040,342.66,0.37,English,14.43,Youth,11-05-2025
TI-CMP-36458,Influencer,Premium Shoppers,28,"Email, Facebook, Google",16794,1153,569,322,176134,259.03,1.11,Tamil,12.17,Tier 2 City Customers,03-10-2024
TI-CMP-36459,Influencer,Tier 2 City Customers,12,"Facebook, Email",91624,4017,1990,827,369669,226.62,0.97,Hindi,7.46,Tier 2 City Customers,04-11-2024
TI-CMP-36460,SEO,Youth,8,"Email, Google, Facebook",48351,2610,1268,841,661026,88.08,7.92,Tamil,9.76,Youth,07-05-2025
TI-CMP-36461,Influencer,Youth,8,"Email, Facebook",80363,10410,3608,2789,1902098,19.03,34.85,Tamil,20.91,Premium Shoppers,17-01-2025
TI-CMP-36462,Influencer,Premium Shoppers,19,"WhatsApp, YouTube",17971,1805,891,276,111504,334.7,0.21,Tamil,16.54,Tier 2 City Customers,04-08-2024
TI-CMP-36463,Influencer,Tier 2 City Customers,19,"Email, Facebook, Google",19739,647,385,193,90131,982.3,-0.52,Hindi,6.21,Working Women,10-09-2024
TI-CMP-36464,SEO,College Students,16,Google,75688,5190,2337,1759,1370261,39.81,18.57,Tamil,12.27,Tier 2 City Customers,03-02-2025
TI-CMP-36465,Social Media,Premium Shoppers,7,YouTube,53349,6977,1931,1046,676762,271.39,1.38,English,18.66,Premium Shoppers,13-09-2024
TI-CMP-36466,Social Media,Premium Shoppers,28,"YouTube, Instagram, Email",11053,282,117,58,36772,4202.07,-0.85,English,4.13,Tier 2 City Customers,29-05-2025
TI-CMP-36467,Email,College Students,6,Facebook,94152,4141,992,638,176088,204.53,0.35,English,6.13,Premium Shoppers,04-04-2025
TI-CMP-36468,Email,Tier 2 City Customers,30,"Facebook, WhatsApp",78686,2225,942,639,501615,430.69,0.82,English,4.84,Working Women,28-10-2024
TI-CMP-36469,Paid Ads,Tier 2 City Customers,17,YouTube,38234,3300,1571,504,134568,185.49,0.44,English,14.06,Premium Shoppers,24-07-2024
TI-CMP-36470,Influencer,Working Women,26,"Facebook, WhatsApp",48380,5491,2170,1349,284639,43.29,3.87,English,18.62,Premium Shoppers,04-01-2025
TI-CMP-36471,Paid Ads,Tier 2 City Customers,28,"Facebook, Google",73693,5876,3073,926,509300,177.44,2.1,Tamil,13.4,Youth,09-07-2024
TI-CMP-36472,SEO,College Students,22,"Facebook, Instagram, Google",22452,3019,677,365,230315,667.22,-0.05,Tamil,18.09,Youth,26-05-2025
TI-CMP-36473,Social Media,Youth,23,"Google, Instagram, YouTube",35575,2744,1551,519,224208,298.1,0.45,Bengali,13.53,Tier 2 City Customers,16-12-2024
TI-CMP-36474,Social Media,Youth,15,Google,92930,6981,1799,919,404360,261.37,0.68,Tamil,10.44,Premium Shoppers,01-07-2024
TI-CMP-36475,Paid Ads,Working Women,5,"Facebook, YouTube, Email",51561,6412,2996,1607,1168289,86.23,7.43,English,21.36,College Students,10-07-2024
TI-CMP-36476,SEO,Working Women,21,YouTube,43567,4497,1734,1036,283864,82.4,2.33,Tamil,16.68,Working Women,15-03-2025
TI-CMP-36477,SEO,Premium Shoppers,13,"Facebook, Email",71862,4613,2113,1014,290004,72.31,2.95,Hindi,10.77,College Students,05-03-2025
TI-CMP-36478,Social Media,Working Women,9,"WhatsApp, Google, Instagram",12784,698,169,59,24308,4334.41,-0.9,English,7.24,College Students,06-01-2025
TI-CMP-36479,Influencer,Youth,11,Instagram,23350,969,451,358,218022,357.82,0.7,Tamil,7.61,College Students,31-05-2025
TI-CMP-36480,Social Media,Tier 2 City Customers,26,Google,63664,7804,2488,1079,815724,221.19,2.42,Tamil,17.86,Youth,08-10-2024
TI-CMP-36481,SEO,Working Women,10,Email,28819,2079,1192,901,203626,94.99,1.38,Tamil,14.48,Youth,23-09-2024
TI-CMP-36482,Paid Ads,Premium Shoppers,5,"Google, YouTube, WhatsApp",12675,1760,993,701,305636,305.58,0.43,Hindi,27.25,Tier 2 City Customers,19-09-2024
TI-CMP-36483,Paid Ads,Tier 2 City Customers,20,"Google, Instagram",34191,1491,867,643,198687,95.39,2.24,Bengali,8.78,College Students,07-02-2025
TI-CMP-36484,Email,Youth,14,"Email, Google, WhatsApp",58277,1751,624,408,119136,146.27,1,Tamil,4.78,Premium Shoppers,09-05-2025
TI-CMP-36485,SEO,College Students,12,"YouTube, Instagram",90324,4417,1228,420,287700,419.53,0.63,Hindi,6.71,Premium Shoppers,24-04-2025
TI-CMP-36486,Influencer,College Students,20,"WhatsApp, YouTube, Email",94053,12418,4150,2851,1117592,36.09,9.86,Bengali,20.65,College Students,26-12-2024
TI-CMP-36487,Email,Tier 2 City Customers,18,"Instagram, Email, YouTube",97080,8759,3267,2366,598598,65.11,2.89,English,14.82,Working Women,09-02-2025
TI-CMP-36488,SEO,Tier 2 City Customers,16,YouTube,94552,7070,3997,2466,517860,27.48,6.64,Tamil,14.31,Tier 2 City Customers,02-01-2025
TI-CMP-36489,SEO,Working Women,5,"Email, Facebook",11725,990,269,124,38316,1929.73,-0.84,Bengali,11.8,Premium Shoppers,30-05-2025
TI-CMP-36490,Influencer,College Students,30,"Instagram, WhatsApp",58741,5368,1859,1310,799100,40.13,14.2,English,14.53,College Students,28-04-2025
TI-CMP-36491,Influencer,Tier 2 City Customers,27,"Facebook, Email",11808,1131,504,203,131747,957.17,-0.32,Hindi,15.57,Working Women,02-02-2025
TI-CMP-36492,Influencer,Premium Shoppers,25,"YouTube, Google, Email",62088,7778,2110,1267,794409,135.95,3.61,Bengali,17.97,Working Women,23-10-2024
TI-CMP-36493,SEO,Youth,29,"Google, Facebook, Email",19756,1874,682,297,74250,333.53,-0.25,Bengali,14.44,Youth,27-03-2025
TI-CMP-36494,Influencer,Youth,18,"WhatsApp, Instagram",96178,5296,2648,1288,336168,110.58,1.36,Hindi,9.6,Working Women,27-04-2025
TI-CMP-36495,Email,Youth,11,Google,42729,4374,2469,1182,306138,207.27,0.25,English,18.78,Tier 2 City Customers,18-09-2024
TI-CMP-36496,Influencer,Premium Shoppers,10,"YouTube, Facebook",97427,14081,6184,4362,2146104,53.6,8.18,Tamil,25.28,Tier 2 City Customers,23-11-2024
TI-CMP-36497,Email,College Students,11,"Google, Email",57994,6534,3384,2265,1773495,23.61,32.16,Bengali,21.01,Youth,19-04-2025
TI-CMP-36498,SEO,Tier 2 City Customers,11,Email,57580,5010,2100,1392,936816,52.02,11.94,Bengali,14.77,Working Women,28-05-2025
TI-CMP-36499,Paid Ads,Tier 2 City Customers,27,Instagram,24468,1313,419,136,106080,633.38,0.23,English,7.63,Working Women,21-08-2024
TI-CMP-36500,Email,College Students,13,"Google, WhatsApp",15944,2066,1060,801,415719,350.63,0.48,Bengali,24.63,Youth,30-07-2024
TI-CMP-36501,Social Media,Premium Shoppers,11,"YouTube, Instagram",67237,7319,3703,1213,363900,230.59,0.3,Bengali,18.2,Premium Shoppers,11-02-2025
TI-CMP-36502,Email,College Students,24,"Instagram, WhatsApp",68080,6382,2320,1180,357540,81.42,2.72,Bengali,14.52,Tier 2 City Customers,17-01-2025
TI-CMP-36503,Social Media,Premium Shoppers,9,Facebook,10436,822,392,141,80934,1552.01,-0.63,Hindi,12.98,Youth,27-11-2024
TI-CMP-36504,Paid Ads,Tier 2 City Customers,24,"Instagram, WhatsApp",31727,2626,1019,675,424575,245.37,1.56,Hindi,13.62,College Students,11-02-2025
TI-CMP-36505,Social Media,Premium Shoppers,21,"YouTube, Email",90779,9011,2409,1307,852164,142.98,3.56,Bengali,14.02,Youth,18-04-2025
TI-CMP-36506,Social Media,Tier 2 City Customers,10,"YouTube, WhatsApp",41771,1391,645,477,257580,356.23,0.52,Bengali,6.02,Premium Shoppers,29-03-2025
TI-CMP-36507,Email,Working Women,16,YouTube,39896,3863,1652,1037,264435,254.7,0,Tamil,16.42,Youth,14-08-2024
TI-CMP-36508,Social Media,Premium Shoppers,18,"Email, Facebook, YouTube",94057,6530,3415,1832,490976,93.16,1.88,Bengali,12.52,Tier 2 City Customers,28-05-2025
TI-CMP-36509,SEO,Youth,21,WhatsApp,97365,5036,2923,1418,321886,134.13,0.69,English,9.63,Premium Shoppers,20-05-2025
TI-CMP-36510,Paid Ads,Working Women,29,"YouTube, WhatsApp",75035,9927,2051,1404,748332,78.16,5.82,Tamil,17.83,Youth,17-03-2025
TI-CMP-36511,Social Media,Working Women,27,"Email, Google",30545,3283,1486,655,492560,111.4,5.75,English,17.76,Working Women,27-07-2024
TI-CMP-36512,Social Media,Tier 2 City Customers,21,YouTube,70568,2190,695,381,218313,423.44,0.35,English,4.63,Working Women,02-09-2024
TI-CMP-36513,Social Media,Working Women,28,"WhatsApp, Instagram, Facebook",57401,4666,2556,1323,919485,154.15,3.51,Tamil,14.89,Tier 2 City Customers,13-08-2024
TI-CMP-36514,Social Media,College Students,26,"Email, Instagram",73196,3055,729,502,186744,565.16,-0.34,English,5.86,College Students,25-04-2025
TI-CMP-36515,Influencer,Youth,30,"WhatsApp, Google, Email",63298,8942,4139,1596,612864,56.24,5.83,Bengali,23.19,Working Women,10-05-2025
TI-CMP-36516,SEO,Tier 2 City Customers,27,"YouTube, Facebook",50782,4193,1369,442,233818,593.01,-0.11,Tamil,11.82,Premium Shoppers,09-04-2025
TI-CMP-36517,Paid Ads,Youth,25,Instagram,87162,4192,1803,1334,589628,95.73,3.62,English,8.41,Working Women,25-02-2025
TI-CMP-36518,Paid Ads,Working Women,15,"Google, Instagram, Facebook",97774,11021,3607,1401,657069,155.78,2.01,Hindi,16.39,Working Women,03-06-2025
TI-CMP-36519,SEO,Tier 2 City Customers,18,"Facebook, Email",27798,4043,959,716,365876,399.81,0.28,Tamil,20.57,Youth,27-02-2025
TI-CMP-36520,Influencer,Premium Shoppers,29,"Instagram, Facebook",38985,3484,997,767,525395,302.12,1.27,Hindi,13.46,Working Women,11-07-2024
TI-CMP-36521,Paid Ads,College Students,9,"Email, WhatsApp, YouTube",13079,774,411,276,165324,426.98,0.4,Tamil,11.17,Youth,29-08-2024
